,isrc,track_artist,track_title,country_name,region,saves,saves_perc,skips,skips_perc,streams,users,recommendation_scores,current_playlist_position,major_label,label_studio,content_provider_name
4388,USWD10936984,Ne-Yo,"Never Knew I Needed - From ""The Princess and the Frog""/Soundtrack Version",,Norway,43452.0,0.029173086800205444,1071594.0,0.7194537599323242,1489455,148923,0.6705496052,,UMG,Walt Disney Records,UMI
4389,USWD11778846,Alan Menken,Main Title: Prologue Pt. 2,,Norway,80012.0,0.05377916746203088,872837.0,0.5866675897372475,1487788,4928,0.6698152565,,UMG,Walt Disney Records,umgglobal
4391,USWD10321764,Louis Prima,I Wan'na Be Like You (The Monkey Song) - 『ジャングル・ブック』より,,Norway,93420.0,0.06280783706267472,1429551.0,0.9611111783427928,1487394,38835,0.6693858403,,UMG,Walt Disney Records,Universal
4392,USWD11570416,Randy Newman,You've Got a Friend in Me - Remastered 2015,,Norway,39949.0,0.02686024456545491,1014559.0,0.6821523158547991,1487291,57291,0.6690184039,,UMG,Walt Disney Records,UMI
4395,USWD10834892,High School Musical Cast,Just Wanna Be With You,,Norway,68499.0,0.04606975533576262,622296.0,0.4185320145757418,1486854,359351,0.665611915,,UMG,Walt Disney Records,umgglobal
4397,USWD11778844,Alan Menken,Main Title: Prologue Pt. 1,,Norway,90582.0,0.06095881837526599,1075638.0,0.7238703216923269,1485954,345774,0.6654510972,,UMG,Walt Disney Records,UMI
4399,USWD10527739,High School Musical Cast,Stick to the Status Quo - 『ハイスクール・ミュージカル』より,,Norway,102705.0,0.06916371203167773,748620.0,0.5041364889845147,1484955,87315,0.665040266,,UMG,Universal Music Mexico,UMI
4400,USWD10220434,Lebo M.,He Lives in You,,Norway,32655.0,0.021990787506565922,534475.0,0.3599303675569383,1484940,42070,0.6649374809,,UMG,Walt Disney Records,UMI
4405,USWD10936372,Hannah Montana,He Could Be the One,,Norway,37539.0,0.02530731612605725,834102.0,0.5623187350589149,1483326,59769,0.6623045886,,UMG,Walt Disney Records,Universal
4406,USWD10527740,Gabriella Montez,When There Was Me And You,,Norway,24884.0,0.01678420919151967,630800.0,0.4254733627234612,1482584,37364,0.6619538123,,UMG,Parlophone Catalogue,umgglobal
4407,USHR11132695,Selena Gomez & The Scene,Who Says,,Norway,74620.0,0.050391680172879524,1345204.0,0.9084305780659103,1480800,59908,0.6612814521,,UMG,Hollywood Records,Universal
4409,USWD10423291,Phil Harris,Thomas O'Malley Cat,,Norway,12992.0,0.00878405240141605,460040.0,0.3110387520587623,1479044,85120,0.6597404553,,UMG,EMI Gold,umgglobal
4410,USWD11783640,Miguel,Remember Me (Dúo),,Norway,111942.0,0.07569407535733268,1076160.0,0.7276887686172047,1478874,20826,0.6591237732,,UMG,Walt Disney Records,UMI
4411,USWD10936988,Keith David,Friends on the Other Side - 『プリンセスと魔法のキス』より,,Norway,58035.0,0.039250258185337505,975369.0,0.6596620156108289,1478589,44586,0.6568044037,,UMG,Walt Disney Records,Universal
4412,USWD10936655,Ilene Woods,"A Dream Is a Wish Your Heart Makes - From ""Cinderella""/Soundtrack Version",,Norway,38915.0,0.026319082095381734,943400.0,0.6380424527504337,1478585,62790,0.6567709153,,UMG,Walt Disney Records,UMI
4413,USWD10935873,Miley Cyrus,Hoedown Throwdown,,Norway,36495.0,0.02468346725103482,1205217.0,0.8151509617725834,1478520,144774,0.6561768959,,UMG,Walt Disney Records,UMI
4417,USHR10824091,Plain White T's,"1, 2, 3, 4",,Norway,37600.0,0.025511311824221634,1021264.0,0.6929197967779755,1473856,154096,0.6513698525,,UMG,Universal Music Mexico,UMI
4419,USWD10423424,The Cast of ''Pocahontas'',Steady As the Beating Drum,,Norway,43010.0,0.029200618637612242,754726.0,0.5124033039267737,1472914,27620,0.6509194685,,UMG,EMI Gold,umgglobal
4421,USWD11469080,Fall Out Boy,Immortals,,Norway,43010.0,0.029200618637612242,754726.0,0.5124033039267737,1472914,27620,0.6501136481,28.0,UMG,Walt Disney Records,UMI
4422,USWD10527738,Troy,"What I've Been Looking For (Reprise) - From ""High School Musical""/Soundtrack Version",,Norway,147411.0,0.10009710188228264,1972542.0,1.3394233642067523,1472680,117205,0.6500373651,,UMG,Walt Disney Records,umgglobal
4424,USWD10731999,Zac Efron,"What Time Is It - From ""High School Musical 2""/Soundtrack Version",,Norway,25194.0,0.017117186894895824,715236.0,0.4859422198125629,1471854,569088,0.6498915668,,UMG,Walt Disney Records,UMI
4426,USWD10936994,Anika Noni Rose,"Down in New Orleans (Finale) - From ""The Princess and the Frog""/Soundtrack Version",,Norway,53601.0,0.036442019856451034,1194828.0,0.8123345777325736,1470857,129251,0.6493920649,,UMG,EMI TV,umgglobal
4428,USWD10937070,Anika Noni Rose,Down In New Orleans,,Norway,0.0,0.0,1583730.0,1.0771782911570622,1470258,58230,0.6479426178,,UMG,Walt Disney Records,UMI
4429,USWD10423202,Brad Kane,One Jump Ahead (Reprise),,Norway,135645.0,0.09228586882201063,745425.0,0.5071487615956893,1469835,109905,0.6476447484,,UMG,EMI Gold,umgglobal
4431,USWD10321078,Daughters of Triton,"Daughters of Triton - From ""The Little Mermaid""/Soundtrack Version",,Norway,63998.0,0.04357432275556288,1766424.0,1.202705232963099,1468709,94787,0.6470085964,,UMG,Walt Disney Records,umgglobal
4432,USL2S0920651,Rascal Flatts,Bless the Broken Road - Acoustic,,Norway,0.0,0.0,1315152.0,0.8954945827137091,1468632,98152,0.6469480244,,UMG,Universal Music Asia Pacific,UMI
4433,USWD10833810,Joe Jonas,Gotta Find You,,Norway,39231.0,0.02671446957161243,743958.0,0.5066004780290495,1468530,130086,0.6468472737,,UMG,Walt Disney Records,umgglobal
4435,USWD10423001,Verna Felton,Bibbidi-Bobbidi-Boo,,Norway,47982.0,0.032705760622624105,873972.0,0.5957217086173157,1467081,138655,0.6462043529,,UMG,Walt Disney Records,umgglobal
4436,USWD10220695,Ed Motta,Estranhos Como Eu (Stranger Like Me),,Norway,59888.0,0.04086573564192532,550466.0,0.3756211267009762,1465482,10346,0.646198171,,,,
4442,USWD10936992,Jim Cummings,"Ma Belle Evangeline - From ""The Princess and the Frog""/Soundtrack Version",,Norway,75558.0,0.051701981779290467,1292838.0,0.8846487032422025,1461414,86742,0.6449335022,,UMG,Walt Disney Records,umgglobal
4443,USWD11782620,Idina Menzel,When We're Together,,Norway,0.0,0.0,1014942.0,0.6946214746801137,1461144,84708,0.6448909902,,UMG,Walt Disney Records,umgglobal
4444,USWD10423267,Paige O'Hara,Belle Reprise - Soundtrack,,Norway,99288.0,0.06797791580400277,1222662.0,0.8371002990568208,1460592,21630,0.6447667391,,UMG,Walt Disney Records,UMI
4445,USWD10423775,Liz Callaway,Upendi,,Norway,56912.0,0.03897228004820861,980728.0,0.671584310288156,1460320,19178,0.6441280093,,UMG,EMI Gold,umgglobal
4446,USHR10924483,Demi Lovato,Gift of a Friend,,Norway,83483.0,0.05716979943352709,1074182.0,0.7356080818262999,1460264,12683,0.6437622609,,UMG,Walt Disney Records,Universal
4447,USWD10527743,High School Musical Cast,We're All In This Together,,Norway,68874.0,0.04718392647215988,932763.0,0.6390135727263012,1459692,68042,0.6431114429,,UMG,Walt Disney Records,Universal
4448,USWD10937504,Christopher Wilde,Hero,,Norway,84352.0,0.057796244121161626,689296.0,0.4722913492002587,1459472,96096,0.6423015419,,UMG,EMI TV,umgglobal
4449,USWD10935869,Hannah Montana,You'll Always Find Your Way Back Home,,Norway,22876.0,0.015674763055907294,682472.0,0.46763362879398335,1459416,82404,0.6417962216,,UMG,Walt Disney Records,Universal
4450,USWD10936991,Jim Cummings,Gonna Take You There (feat. Terrance Simien on Accordion),,Norway,99025.0,0.06785564512371278,1215721.0,0.8330576394389824,1459348,179401,0.6416576033,,UMG,Walt Disney Records,UMI
4451,USWD10527737,High School Musical Cast,What I've Been Looking For,,Norway,0.0,0.0,1174488.0,0.805235834697689,1458564,49062,0.6411771544,,UMG,Universal Music Mexico,UMI
4452,USWD10110109,Randy Newman,Strange Things,,Norway,34560.0,0.023699639979427395,816090.0,0.5596365506600377,1458250,81440,0.640791243,,UMG,Walt Disney Records,Universal
4453,USWD10220698,Ed Motta,No Meu Coração Você Vai Sempre Estar (You Will Be In My Heart),,Norway,107166.0,0.07350145266294104,1093932.0,0.7502901210689624,1458012,55764,0.6406948844,,,,
4454,USHR11132837,Demi Lovato,Skyscraper,,Norway,51304.0,0.03520106267359015,904200.0,0.6203960874290545,1457456,142318,0.6394843105,,UMG,Hollywood Records,UMI
4456,USWD10732093,Sharpay Evans,"Fabulous - From ""High School Musical 2""/Soundtrack Version",,Norway,71010.0,0.04872626215840667,919458.0,0.6309217230199167,1457325,144504,0.6385194666,,UMG,Walt Disney Records,Universal
4457,USWD10423911,Mulan,"Lesson Number One - From ""Mulan II""/Soundtrack Version",,Norway,48290.0,0.03314879201518433,866695.0,0.5949449636695006,1456765,38985,0.6382061219,,UMG,Walt Disney Records,Universal
4458,USWD10321342,Evan Saucedo,The Morning Report,,Norway,48290.0,0.03314879201518433,866695.0,0.5949449636695006,1456765,38985,0.6375343739,,UMG,Walt Disney Records,Universal
4460,USWD10527741,High School Musical Cast,Bop To The Top,,Norway,45908.0,0.031539751023660995,804836.0,0.5529390749951909,1455560,37872,0.6373450208,,UMG,EMI TV,umgglobal
4461,USWD10110113,Lyle Lovett,"You've Got A Friend In Me - From ""Toy Story""/Duet",,Norway,0.0,0.0,951142.0,0.653531566839908,1455388,540764,0.6369270389,,UMG,EMI Marketing,umgglobal
4462,USWD11038113,Randy Newman,We Belong Together,,Norway,116955.0,0.08040465288949387,737415.0,0.5069607721816607,1454580,274815,0.6368742593,,UMG,Walt Disney Records,Universal
4463,USWD11155812,Adam Hicks,"Determinate - From ""Lemonade Mouth""",,Norway,42858.0,0.029470982861197984,814344.0,0.5599775553483459,1454244,64566,0.6365321512,,UMG,Walt Disney Records,Universal
4464,USWD10834899,High School Musical Cast,Walk Away - 『ハイスクール・ミュージカル: ザ・ムービー』より,,Norway,76540.0,0.0526402662961995,588380.0,0.4046574324974897,1454020,134260,0.6365122765,,UMG,Walt Disney Records,umgglobal
4465,USWD11783639,Anthony Gonzalez,Un Poco Loco,,Norway,55404.0,0.03813181367690783,835380.0,0.5749504459861249,1452960,266976,0.6364822288,,UMG,Walt Disney Records,UMI
4466,USWD11676133,Bill Murray,The Bare Necessities,,Norway,32685.0,0.022503743738919394,887195.0,0.6108370483845982,1452425,32300,0.6363367597,,UMG,Walt Disney Records,UMI
4469,USWD10322009,Tom Hulce,"Out There - From ""The Hunchback of Notre Dame""/Soundtrack",,Norway,65725.0,0.045283239861652724,1134585.0,0.7817068801587411,1451420,29715,0.6336505162,,UMG,Walt Disney Records,umgglobal
4470,USWD10220013,Dickie Jones,"I've Got No Strings - From ""Pinocchio""/Soundtrack Version",,Norway,370908.0,0.2556152828316242,621060.0,0.4280102547138604,1451040,118080,0.633076531,,UMG,Walt Disney Records,umgglobal
4471,USWD10423059,Chorus - Sleeping Beauty,"Main Title / Once Upon A Dream / Prologue - From ""Sleeping Beauty""/Soundtrack Version",,Norway,94905.0,0.06541725601131541,656937.0,0.45282140996054493,1450764,155763,0.6325522669,,UMG,Walt Disney Records,UMI
4472,USWD11038149,Demi Lovato,"This is Our Song - From ""Camp Rock 2: The Final Jam""",,Norway,65685.0,0.04527642503386168,877620.0,0.6049401863167799,1450755,86055,0.6316858787,,UMG,Walt Disney Records,UMI
4473,USWD10423268,Chorus - Beauty And the Beast,The Mob Song - 『美女と野獣』より,,Norway,51420.0,0.0354451530717754,804940.0,0.554866229358127,1450692,13924,0.6315048119,,UMG,Walt Disney Records,Universal
4474,USWD11467130,Lana Del Rey,"Once Upon a Dream - From ""Maleficent"" / Pop Version",,Norway,74080.0,0.051072924386838796,1178355.0,0.8123924921146521,1450475,42000,0.6309914428,29.0,UMG,Walt Disney Records,Universal
4476,USWD10423445,Jon Secada,"If I Never Knew You - End Title / From ""Pocahontas"" / Soundtrack Version",,Norway,116624.0,0.08041348572437226,743712.0,0.5127973169763029,1450304,92400,0.630323812,,UMG,Walt Disney Records,umgglobal
4478,USR1B0220019,The Disneyland Children's Chorus,It's A Small World,,Norway,23769.0,0.016390435637078284,578683.0,0.39904356370782834,1450175,99123,0.6294893255,,UMG,Walt Disney Records,Universal
4479,USWD10220028,Billy Joel,Why Should I Worry,,Norway,46710.0,0.0322544559624133,1105434.0,0.7633305988515177,1448172,243216,0.6291515994,,UMG,EMI Gold,umgglobal
4481,USWD10210240,Heidi Mollenhauer,God Help the Outcasts,,Norway,54847.0,0.03787389134259758,1200498.0,0.828988473553808,1448148,98683,0.6287555797,,UMG,Walt Disney Records,umgglobal
4486,USWD10322008,David Ogden Stiers,The Bells of Notre Dame - 『ノートルダムの鐘』より,,Norway,47796.0,0.03309053372297582,566902.0,0.39248242004817224,1444401,28483,0.626631033,,UMG,Walt Disney Records,umgglobal
4487,USWD10423774,Cam Clarke,We Are One,,Norway,183344.0,0.12716785457652793,2116086.0,1.4677225146142043,1441748,58240,0.6262451227,,UMG,Walt Disney Records,umgglobal
4488,USWD10732097,CHAD,"I Don't Dance - From ""High School Musical 2""/Soundtrack Version",,Norway,38510.0,0.026712484600956682,789068.0,0.5473374915374627,1441648,20660,0.6261466131,,UMG,Walt Disney Records,umgglobal
4489,USWD10220408,Si and Am,The Siamese Cat Song,,Norway,43782.0,0.03038190769956733,863477.0,0.599197809937858,1441055,11115,0.6259915026,,UMG,EMI Gold,umgglobal
4490,USDW10500001,Lifehouse,You And Me,Philippines,Philippines,1473440.0,0.02169083204,17867480.0,0.26303107530000003,"67,929,160","275,840",top1,,,,
4491,USWD11778859,"Ariana Grande, John Legend",Beauty and the Beast,Philippines,Philippines,1124838.0,0.02633415395,17735024.0,0.41520365810000004,"42,714,036","650,302",top2,8.0,,,
4492,USWD11677601,Alessia Cara,How Far I'll Go - Alessia Cara Version,Philippines,Philippines,1152236.0,0.03228097071,15649084.0,0.438423745,"35,693,970","590,064",top3,,,,
4493,USWD10423000,"Lea Salonga, Brad Kane","A Whole New World - From ""Aladdin""",Philippines,Philippines,623600.0,0.027674105889999998,7247450.0,0.3216271629,"22,533,700","488,475",top4,55.0,,,
4494,USWD10423000,"Lea Salonga, Brad Kane","A Whole New World - From ""Aladdin"" / Soundtrack Version",Philippines,Philippines,424048.0,0.027674105889999998,4928266.0,0.3216271629,"15,322,916","332,163",top5,55.0,,,
4495,USWD11054842,"Mandy Moore, Zachary Levi","I See the Light - From ""Tangled""",Philippines,Philippines,424726.0,0.02861158184,4588728.0,0.3091187418,"14,844,548","278,673",top6,33.0,UMG,Walt Disney Records,UMI
4496,USWD11366376,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",Philippines,Philippines,366476.0,0.026917800360000004,5557948.0,0.40823337590000003,"13,614,634","301,686",top7,44.0,,,
4497,USWD11054842,"Mandy Moore, Zachary Levi","I See the Light - From ""Tangled"" / Soundtrack Version",Philippines,Philippines,357664.0,0.02861158184,3864192.0,0.3091187418,"12,500,672","234,672",top8,33.0,UMG,Walt Disney Records,UMI
4498,USWD10423000,"Lea Salonga, Brad Kane",A Whole New World,Philippines,Philippines,324272.0,0.027674105889999998,3768674.0,0.3216271629,"11,717,524","254,007",top9,55.0,,,
4499,USWD10220403,Jodi Benson,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",Philippines,Philippines,290580.0,0.026473112360000002,3248280.0,0.2959325536,"10,976,420","299,520",top10,48.0,UMG,Universal Music Asia Pacific,UMI
4500,USWD11783640,Miguel,Remember Me (Dúo),Philippines,Philippines,374972.0,0.03640576959,4737798.0,0.4599894988,"10,299,796","182,676",top11,,UMG,Walt Disney Records,UMI
4501,USWD11366376,Idina Menzel,"Let It Go - From ""Frozen""",Philippines,Philippines,249870.0,0.026917800360000004,3789510.0,0.40823337590000003,"9,282,705","205,695",top12,44.0,,,
4502,USWD10110091,Lea Salonga,"Reflection - From ""Mulan""",Philippines,Philippines,307440.0,0.0333191144,3021968.0,0.3275087741,"9,227,136","263,520",top13,,UMG,Walt Disney Records,Universal
4503,USWD10834891,"High School Musical Cast, Vanessa Hudgens, Zac Efron",Can I Have This Dance - 『ハイスクール・ミュージカル: ザ・ムービー』より,Philippines,Philippines,367999.0,0.04439317501,3309883.0,0.3992842787,"8,289,540","171,632",top14,,UMG,Walt Disney Records,umgglobal
4504,USWD10220403,Jodi Benson,"Part of Your World - From ""The Little Mermaid""",Philippines,Philippines,217935.0,0.026473112360000002,2436210.0,0.2959325536,"8,232,315","224,640",top15,48.0,UMG,Universal Music Asia Pacific,UMI
4505,USWD10110091,Lea Salonga,"Reflection - From ""Mulan"" / Soundtrack Version",Philippines,Philippines,249795.0,0.0333191144,2455349.0,0.3275087741,"7,497,048","214,110",top16,,UMG,Walt Disney Records,Universal
4506,GBAMB7100001,Elton John,Tiny Dancer,Philippines,Philippines,243540.0,0.03361744032,3031663.0,0.41848053700000004,"7,244,454","257,849",top17,,,,
4507,USWD11677855,Auli'i Cravalho,How Far I'll Go,Philippines,Philippines,176300.0,0.02594509001,2562600.0,0.3771235828,"6,795,120","107,500",top18,,UMG,Walt Disney Records,umgglobal
4508,USDW10500001,Lifehouse,You and Me,Philippines,Philippines,147344.0,0.02169083204,1786748.0,0.26303107530000003,"6,792,916","27,584",top19,,,,
4509,USWD11778858,Céline Dion,How Does A Moment Last Forever,Philippines,Philippines,356316.0,0.053307457259999996,2639756.0,0.3949266386,"6,684,168","362,664",top20,,UMG,Walt Disney Records,UMI
4510,USWD10110146,Phil Collins,You'll Be In My Heart,,Philippines,47840.0,0.03333983776099016,1002200.0,0.6984361497505087,1434920,83208,1.066621972,,UMG,Walt Disney Records,umgglobal
4511,USWD10110087,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",,Philippines,45565.0,0.031754516298537754,820326.0,0.5716900106905362,1434914,80457,0.986621029,20.0,UMG,Walt Disney Records,umgglobal
4512,USWD10210160,Joseph Williams,Can You Feel The Love Tonight,,Philippines,0.0,0.0,968736.0,0.6752128650209938,1434712,73952,0.9573641029,3.0,UMG,Walt Disney Records,umgglobal
4513,USWD10110108,Randy Newman,"You've Got A Friend In Me - From ""Toy Story""/ Soundtrack",,Philippines,127825.0,0.08909621275750426,1570925.0,1.0949616117823773,1434685,88495,0.9431698816,,UMG,EMI Gold,umgglobal
4514,USWD11366375,Kristen Bell,Love Is an Open Door,,Philippines,70210.0,0.048957636756788415,1097873.0,0.7655500290426659,1434097,126203,0.9423366069,45.0,UMG,Walt Disney Records,Universal
4515,USWD10220758,Elton John,Can You Feel the Love Tonight,,Philippines,40878.0,0.028509556538932303,553122.0,0.38576405234911965,1433835,117144,0.9302527989,,UMG,Walt Disney Records,Universal
4516,USWD10220438,Roger Bart,"Go the Distance - From ""Hercules""/Soundtrack",,Philippines,45279.0,0.031598384594609875,1097811.0,0.7661179396672466,1432953,99495,0.9249036589,12.0,UMG,EMI Gold,umgglobal
4517,USWD10423005,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",,Philippines,47775.0,0.0333793529401079,680719.0,0.4756035531980599,1431274,71500,0.9219142835,15.0,UMG,Walt Disney Records,umgglobal
4518,USWD10423004,Donny Osmond,"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",,Philippines,28206.0,0.019708873814574757,978666.0,0.6838404843159122,1431132,59544,0.9169823761,13.0,UMG,EMI Marketing,umgglobal
4519,USWD10935758,Miley Cyrus,The Climb,,Philippines,43732.0,0.030581818181818182,888940.0,0.6216363636363637,1430000,139880,0.9135674838,,UMG,Hollywood Records,UMI
4520,USWD10220465,Angela Lansbury,Beauty and the Beast,,Philippines,95878.0,0.06705730623755064,898918.0,0.6287054340771245,1429792,27642,0.9099506414,10.0,UMG,Walt Disney Records,Universal
4521,USWD10321347,Nathan Lane,Hakuna Matata,,Philippines,56584.0,0.03958224031674746,921364.0,0.6445223255195763,1429530,34826,0.9039462075,25.0,UMG,Walt Disney Records,umgglobal
4522,USWD11366344,Demi Lovato,"Let It Go - From ""Frozen / Single Version",,Philippines,0.0,0.0,1223880.0,0.8564470756182558,1429020,200410,0.8973400578,,UMG,Walt Disney Records,UMI
4523,USWD10732975,Jon McLaughlin,So Close - 『魔法にかけられて』より,,Philippines,43303.0,0.030318200021844394,879112.0,0.615502239050497,1428284,117845,0.8924063632,,UMG,Universal Music Ltd.,UMI
4524,USWD11778936,Josh Groban,Evermore,,Philippines,104994.0,0.07351728174972727,1434747.0,1.0046164489263762,1428154,68058,0.8917353981,18.0,UMG,Walt Disney Records,UMI
4525,USWD11677860,Dwayne Johnson,You're Welcome,,Philippines,0.0,0.0,1580810.0,1.1074037542767314,1427492,141614,0.8867529636,5.0,UMG,Walt Disney Records,umgglobal
4526,USWD10423003,Glenn Close,You'll Be In My Heart,,Philippines,65780.0,0.046097513971863555,553300.0,0.3877433031412604,1426975,369325,0.8835937521,,UMG,Walt Disney Records,Universal
4527,USWD10110093,Samuel E. Wright,"Kiss the Girl - From ""The Little Mermaid""/Soundtrack Version",,Philippines,51792.0,0.036303482308080524,709488.0,0.4973139684853923,1426640,158000,0.881819581,43.0,UMG,Walt Disney Records,Universal
